user_id,prod_id,uid,pid,rating,label_binary,date
18472,934,4577,690,5.0,0,2009-08-26
38599,4829,10199,3576,2.0,0,2014-07-22
91344,4698,20315,3473,5.0,0,2012-05-23
199283,3318,33513,2449,4.0,1,2014-10-03
128779,3745,25599,2769,1.0,0,2014-04-29
214597,3745,34921,2769,4.0,0,2009-09-20
33757,281,9018,211,5.0,0,2013-08-21
61446,2681,15083,1981,4.0,0,2010-03-21
35768,4969,9493,3677,4.0,0,2014-10-17
228181,3413,36171,2523,5.0,1,2012-07-20
10143,3627,1705,2681,5.0,0,2014-01-16
21516,1541,5661,1130,4.0,0,2007-11-25
31985,1983,8579,1467,5.0,0,2014-01-18
85547,1092,19409,806,4.0,1,2008-12-23
17870,3745,4373,2769,3.0,0,2011-03-03
24846,151,6597,114,1.0,1,2010-11-13
203487,1597,33905,1169,1.0,0,2014-05-08
5380,671,96,508,4.0,0,2013-10-09
249917,4820,38041,3567,3.0,0,2014-04-19
190835,3668,32628,2710,2.0,1,2011-02-19
222789,3259,35690,2400,5.0,0,2013-08-14
72780,1482,17211,1085,3.0,0,2014-12-30
90700,3136,20230,2311,4.0,0,2014-08-25
229829,4083,36310,3014,5.0,0,2012-10-30
60494,688,14910,522,5.0,1,2010-09-15
25386,4115,6715,3038,4.0,0,2013-06-07
176998,2879,31271,2137,1.0,1,2014-09-09
45207,458,11741,344,5.0,0,2010-12-02
39746,372,10501,277,3.0,0,2011-06-04
29493,4819,7876,3566,4.0,0,2013-06-14
226026,1597,35974,1169,3.0,0,2013-04-30
245700,4546,37692,3361,4.0,0,2014-02-22
77418,4305,18080,3181,4.0,1,2013-01-08
133522,4394,26245,3249,5.0,1,2012-10-17
229220,4072,36257,3007,4.0,0,2011-05-05
208069,3613,34341,2667,2.0,0,2014-02-09
199448,4698,33527,3473,3.0,0,2014-09-17
6595,979,430,723,5.0,0,2014-10-14
138546,766,26896,574,5.0,0,2013-06-25
245429,4534,37666,3351,5.0,0,2012-05-15
126835,1058,25337,781,5.0,0,2014-04-26
189745,3201,32520,2362,5.0,1,2014-06-28
96843,4697,21170,3472,5.0,1,2012-04-24
41847,374,10995,279,1.0,0,2013-09-10
115857,4390,23868,3247,4.0,0,2014-08-23
99007,1340,21459,975,4.0,0,2013-10-23
26464,167,7022,126,5.0,0,2011-02-13
224201,3902,35816,2889,1.0,0,2012-07-19
36198,2267,9603,1686,4.0,0,2012-09-01
59632,668,14739,506,5.0,0,2014-04-27
198679,3314,33450,2445,5.0,0,2010-09-11
51624,531,13132,399,3.0,0,2008-08-27
176608,3618,31224,2672,3.0,0,2008-04-04
119806,1685,24385,1232,3.0,0,2013-09-15
15022,4988,3445,3692,5.0,0,2013-09-18
76470,2870,17919,2130,2.0,0,2012-06-07
113426,1574,23511,1152,2.0,0,2014-07-07
41378,3318,10862,2449,4.0,0,2014-09-04
9821,3454,1592,2552,5.0,0,2011-09-08
17241,2087,4154,1545,2.0,0,2012-04-04
32136,2628,8619,1943,5.0,0,2014-09-03
5556,1700,166,1244,2.0,0,2011-04-17
150436,4520,28294,3341,5.0,0,2014-09-05
25505,151,6748,114,2.0,0,2013-02-23
127436,3745,25440,2769,5.0,0,2008-09-27
11884,1276,2351,932,5.0,0,2012-05-02
144087,2146,27564,1593,5.0,0,2014-08-15
202411,3424,33801,2530,1.0,1,2014-04-11
7923,2075,912,1538,5.0,0,2010-01-17
75971,4898,17837,3626,5.0,0,2013-01-08
11901,1968,2358,1456,4.0,0,2010-02-04
11738,57,2289,41,4.0,0,2012-10-15
11795,4743,2317,3509,4.0,0,2010-08-25
12709,3837,2682,2834,1.0,0,2014-06-03
24228,3720,6439,2751,4.0,0,2014-05-28
50962,523,12997,395,2.0,1,2012-04-10
179300,4685,31506,3462,1.0,1,2010-07-12
88038,2704,19805,2000,5.0,0,2013-02-07
182065,3003,31785,2220,5.0,0,2012-10-21
28905,3233,7705,2383,5.0,0,2013-09-08
24038,3677,6380,2717,3.0,0,2014-08-18
191648,3233,32705,2383,3.0,0,2014-11-04
6898,3613,516,2667,4.0,0,2012-03-24
195974,3262,33170,2402,5.0,0,2011-08-12
200745,3343,33660,2469,2.0,0,2012-07-31
35279,4021,9381,2970,2.0,0,2013-10-23
263086,4986,39156,3691,3.0,0,2011-09-04
164204,2612,29909,1933,5.0,1,2013-12-03
142841,2127,27419,1578,4.0,0,2013-05-01
20299,3745,5178,2769,5.0,0,2013-05-07
125377,1814,25149,1330,4.0,1,2015-01-01
69007,828,16536,617,4.0,0,2011-10-27
225322,3938,35909,2913,5.0,0,2008-05-21
52421,547,13287,410,4.0,0,2014-07-27
253298,3022,38350,2231,5.0,0,2014-10-17
163632,2583,29857,1915,4.0,0,2014-10-17
126072,1814,25238,1330,5.0,0,2010-08-30
78087,1901,18192,1400,4.0,0,2014-03-14
12597,2368,2628,1758,5.0,0,2014-11-26
226163,3952,35988,2923,4.0,0,2014-07-29
126769,798,25327,596,5.0,0,2014-11-11
222860,3888,35697,2875,3.0,1,2014-05-27
77058,4421,18019,3271,3.0,0,2009-08-26
256978,4814,38683,3562,5.0,1,2010-11-03
57799,629,14376,475,4.0,0,2013-11-11
179009,3760,31468,2781,5.0,0,2013-03-25
107497,1389,22689,1015,4.0,0,2014-06-25
8278,780,1055,582,4.0,0,2008-11-15
185683,3112,32127,2290,4.0,1,2011-01-27
174703,1526,31030,1118,5.0,0,2011-05-03
164307,2612,29923,1933,4.0,0,2013-04-07
120780,1716,24541,1256,5.0,0,2014-05-19
150000,2262,28261,1682,4.0,0,2013-08-07
100923,399,21743,298,5.0,0,2014-01-28
32668,2034,8751,1504,2.0,0,2013-07-18
7017,9,561,6,3.0,0,2013-07-03
96189,352,21050,259,5.0,0,2013-05-09
165631,4279,30082,3159,4.0,0,2013-01-27
47179,2508,12150,1861,4.0,0,2013-05-22
9728,1700,1559,1244,4.0,0,2013-02-03
140094,2079,27114,1540,3.0,0,2010-09-11
15177,3432,3488,2535,4.0,0,2012-12-16
73063,2404,17274,1784,5.0,0,2013-02-09
7481,56,738,40,2.0,0,2012-05-13
36144,1295,9590,944,5.0,0,2007-08-19
246443,3618,37740,2672,4.0,0,2013-08-31
134577,1941,26394,1431,4.0,0,2007-07-29
140636,2003,27169,1483,5.0,1,2014-02-22
94903,1273,20853,929,4.0,0,2013-05-18
63313,731,15480,550,5.0,0,2013-10-26
29903,1151,7983,844,3.0,0,2013-06-12
47906,4234,12321,3125,3.0,0,2013-06-13
99870,1341,21591,976,4.0,0,2012-05-13
139984,2079,27093,1540,4.0,0,2012-11-29
13907,2856,3107,2120,5.0,0,2012-11-14
98099,4997,21309,3699,5.0,0,2013-10-03
112386,1917,23366,1415,5.0,0,2013-09-01
27824,191,7395,146,4.0,0,2014-01-18
71314,863,16966,640,4.0,0,2009-04-08
29554,2539,7904,1883,5.0,0,2012-10-09
221808,3876,35604,2865,2.0,0,2014-08-27
43522,433,11367,325,5.0,1,2013-07-20
143645,2136,27513,1586,5.0,0,2010-12-06
60103,681,14823,516,1.0,0,2010-07-20
254417,3194,38452,2356,3.0,0,2009-07-21
231407,4034,36443,2980,5.0,0,2013-12-29
175116,2005,31069,1485,1.0,0,2013-05-23
146316,1509,27829,1106,4.0,1,2013-12-27
32632,1457,8741,1073,4.0,0,2014-10-21
20523,1199,5263,879,4.0,0,2009-06-05
60062,897,14812,662,5.0,0,2014-07-26
25617,4529,6790,3347,4.0,0,2012-04-09
139763,2076,27053,1539,2.0,1,2009-10-27
129857,3136,25749,2311,2.0,0,2011-08-09
140862,2093,27199,1550,5.0,0,2014-02-22
8127,9,989,6,3.0,0,2008-10-27
74041,903,17451,667,4.0,0,2015-01-06
25801,2898,6846,2154,4.0,0,2009-04-06
77109,4723,18027,3493,5.0,0,2013-07-15
57748,629,14363,475,5.0,0,2014-11-09
9520,889,1476,656,5.0,0,2010-05-11
154764,2368,28812,1758,5.0,0,2014-09-26
103062,1395,22018,1020,1.0,0,2014-08-11
79577,985,18477,727,4.0,0,2014-10-11
83985,3567,19164,2633,2.0,0,2013-10-03
182089,1205,31790,884,2.0,0,2013-08-04
165402,2638,30052,1951,5.0,0,2014-08-05
67206,3136,16203,2311,5.0,0,2010-05-23
205596,3526,34107,2605,3.0,1,2014-07-30
53078,3755,13447,2777,5.0,0,2010-11-09
5456,3114,127,2292,4.0,0,2012-07-21
57894,1827,14400,1340,4.0,0,2010-09-02
196485,4743,33223,3509,5.0,0,2013-05-08
160736,52,29545,38,4.0,0,2015-01-04
21286,2231,5552,1656,4.0,0,2009-06-23
67063,4698,16170,3473,5.0,0,2010-02-10
20345,3483,5190,2570,4.0,0,2013-03-31
76861,946,17990,698,5.0,0,2014-05-11
192486,3237,32797,2387,5.0,0,2014-10-16
143086,2787,27458,2064,2.0,0,2010-02-10
20633,552,5299,415,5.0,0,2013-10-20
249431,4665,37998,3451,2.0,1,2012-11-29
7374,1981,698,1466,5.0,0,2011-04-04
10836,3225,1983,2378,5.0,0,2014-04-16
120515,4053,24498,2994,5.0,0,2013-08-18
161919,1266,29677,923,4.0,0,2014-09-27
8502,3852,1129,2846,4.0,0,2013-01-20
20891,2725,5389,2017,4.0,0,2013-01-08
117745,20,24115,14,5.0,0,2014-05-01
18559,4850,4618,3591,5.0,0,2008-09-19
40942,3910,10759,2895,1.0,0,2010-09-25
104358,1401,22199,1026,5.0,0,2010-02-12
21950,128,5811,94,5.0,0,2012-12-27
19081,2342,4813,1740,4.0,0,2012-01-01
24273,3668,6452,2710,4.0,0,2013-06-24
167397,2683,30258,1983,5.0,1,2012-12-08
50698,515,12937,389,5.0,0,2010-05-15
59336,4623,14662,3419,3.0,0,2013-05-19
27598,366,7334,273,4.0,0,2008-06-30
21570,1260,5683,918,4.0,0,2013-06-03
12776,3318,2711,2449,3.0,0,2009-03-29
67090,815,16175,606,4.0,0,2012-08-17
21195,3021,5510,2230,5.0,0,2011-05-29
159647,3106,29417,2287,5.0,0,2014-02-26
182967,3028,31865,2235,1.0,1,2012-11-17
172533,2776,30800,2058,4.0,0,2009-02-12
80012,2359,18552,1750,4.0,0,2011-09-03
145012,2165,27678,1605,5.0,1,2011-06-13
20125,1340,5118,975,3.0,0,2012-08-02
21447,4493,5625,3324,5.0,0,2009-03-22
146858,702,27881,529,5.0,1,2007-03-05
51821,4363,13165,3228,5.0,0,2010-10-29
123090,3260,24855,2401,5.0,0,2014-04-16
170686,3006,30594,2223,5.0,0,2013-12-31
108104,1431,22774,1052,4.0,0,2013-07-13
171935,2770,30739,2053,4.0,0,2013-06-10
20820,3628,5367,2682,5.0,0,2013-01-13
90189,4223,20154,3117,5.0,0,2012-04-06
67822,2540,16316,1884,4.0,1,2014-11-12
14669,3724,3356,2754,5.0,0,2013-06-21
79721,1830,18504,1342,5.0,0,2014-04-04
14700,4348,3368,3218,3.0,0,2009-11-20
149770,2262,28235,1682,3.0,1,2013-02-05
55042,2460,13833,1820,3.0,0,2011-11-12
39328,370,10411,276,5.0,0,2013-01-03
30372,1998,8150,1478,5.0,0,2014-05-28
184228,1613,31991,1181,2.0,0,2011-04-20
12753,59,2703,42,5.0,0,2011-01-04
18820,940,4706,693,5.0,0,2013-01-09
103738,1401,22107,1026,5.0,1,2010-12-04
8346,3320,1073,2450,5.0,0,2014-07-02
96754,4477,21153,3311,5.0,0,2007-08-25
94484,1260,20798,918,5.0,0,2014-01-31
134420,1941,26374,1431,2.0,0,2009-07-25
60878,1099,14979,812,5.0,0,2014-11-09
28663,1700,7615,1244,3.0,0,2013-09-02
57978,629,14420,475,4.0,0,2009-04-24
33594,3907,8980,2892,3.0,0,2009-01-27
169963,4648,30522,3438,4.0,0,2012-01-07
82961,2933,19019,2177,4.0,0,2011-06-15
259425,4871,38886,3605,5.0,0,2014-10-23
178370,4282,31399,3161,3.0,0,2013-11-22
72312,3494,17133,2580,2.0,0,2014-07-26
69846,838,16703,623,5.0,0,2013-06-24
32799,1526,8790,1118,2.0,1,2013-10-14
29013,2265,7742,1684,3.0,0,2010-08-17
5729,52,262,38,5.0,0,2011-10-08
28348,4698,7544,3473,4.0,0,2012-02-03
102538,2982,21952,2203,5.0,0,2012-04-16
67164,3124,16194,2300,2.0,0,2012-06-24
27101,180,7186,137,3.0,1,2013-07-28
139375,2064,26999,1528,5.0,0,2012-04-06
10615,1593,1887,1166,2.0,0,2011-05-13
213130,3745,34780,2769,5.0,0,2014-06-13
39166,3080,10375,2270,5.0,0,2014-06-05
33283,280,8887,210,4.0,1,2013-02-25
9146,28,1348,20,3.0,1,2007-03-29
111126,3225,23199,2378,5.0,1,2013-07-10
37165,3318,9869,2449,4.0,0,2010-05-09
63921,4192,15596,3095,5.0,0,2013-04-03
86372,3544,19534,2616,4.0,0,2014-04-08
223482,1264,35744,922,3.0,0,2014-01-28
36591,3439,9733,2540,3.0,0,2014-12-25
78627,966,18285,714,2.0,0,2013-03-04
232430,4144,36548,3058,4.0,0,2013-10-08
221626,3876,35587,2865,4.0,1,2014-08-31
153841,4859,28696,3598,5.0,0,2012-07-12
218578,4575,35297,3381,5.0,0,2012-12-14
53869,4281,13599,3160,4.0,0,2014-08-24
50757,518,12956,390,4.0,0,2011-03-07
222370,4511,35656,3336,2.0,0,2012-10-26
19056,863,4799,640,4.0,0,2011-04-20
73043,883,17269,652,5.0,0,2011-02-20
200915,3867,33671,2858,5.0,1,2013-08-09
134977,1952,26439,1441,5.0,1,2013-11-04
86492,3408,19558,2519,3.0,0,2011-07-15
120877,4882,24558,3614,4.0,1,2014-07-24
25348,3083,6699,2273,5.0,0,2014-01-08
106888,1488,22613,1088,4.0,0,2012-04-20
15427,1775,3585,1303,5.0,0,2014-01-29
53334,3082,13499,2272,4.0,0,2013-11-14
30250,3894,8118,2881,2.0,0,2013-06-05
232949,3325,36590,2453,4.0,1,2013-05-15
30497,1289,8192,939,2.0,0,2011-10-17
58011,630,14426,476,4.0,0,2013-07-30
44975,3882,11689,2869,3.0,0,2014-02-09
23787,456,6310,343,3.0,0,2009-08-17
85161,1639,19349,1201,4.0,0,2012-03-02
13620,3598,2985,2658,2.0,0,2014-08-11
117288,1652,24048,1208,3.0,0,2014-12-30
123581,4630,24906,3424,5.0,0,2013-09-04
113978,3933,23587,2908,4.0,0,2012-10-29
168543,4837,30377,3581,4.0,0,2011-02-06
27350,1577,7247,1154,5.0,0,2013-09-03
22461,1621,5982,1188,5.0,0,2013-04-04
210853,2091,34595,1548,3.0,0,2010-08-07
186550,3128,32204,2304,5.0,0,2010-03-27
242597,4448,37412,3290,4.0,1,2011-07-21
34952,1562,9309,1144,5.0,0,2014-05-18
117936,1206,24143,885,5.0,0,2009-08-04
209442,3657,34463,2701,4.0,1,2014-09-21
195013,2605,33071,1927,3.0,0,2011-11-06
265029,5028,39327,3723,1.0,0,2013-01-14
86427,1121,19544,825,2.0,0,2012-01-29
36256,1881,9612,1383,4.0,0,2013-10-14
177293,4299,31303,3176,5.0,0,2009-06-03
194514,2605,33015,1927,5.0,0,2014-06-25
78866,3852,18331,2846,5.0,1,2010-11-10
58205,635,14451,481,3.0,0,2010-09-26
111976,1562,23309,1144,2.0,1,2012-12-21
36867,2720,9800,2013,3.0,0,2011-02-11
9130,2144,1344,1591,4.0,0,2014-11-01
74342,1809,17514,1325,5.0,1,2012-06-03
124368,4746,25014,3512,5.0,0,2014-08-18
29816,226,7964,169,5.0,0,2014-09-15
7777,3511,846,2593,4.0,0,2014-05-30
69077,828,16551,617,5.0,0,2011-08-20
265302,5041,39347,3733,5.0,0,2013-02-12
10701,2879,1928,2137,3.0,0,2014-01-02
59009,660,14603,502,5.0,1,2013-12-20
126912,4916,25353,3641,1.0,0,2014-07-23
225648,1032,35941,762,5.0,0,2015-01-03
25764,961,6832,710,3.0,0,2014-11-21
88239,1151,19834,844,5.0,0,2013-12-14
202449,3426,33806,2532,5.0,1,2012-01-25
8021,9,950,6,3.0,0,2009-07-31
168380,1123,30360,826,4.0,1,2011-12-05
45414,3309,11782,2441,4.0,0,2011-09-28
181509,4964,31723,3674,4.0,0,2014-07-16
194098,3238,32979,2388,5.0,0,2014-09-15
10553,966,1858,714,4.0,0,2014-06-08
70590,854,16819,633,5.0,0,2012-01-12
14594,2477,3325,1834,4.0,0,2012-01-06
62871,3822,15381,2821,5.0,1,2014-06-02
60000,2102,14802,1559,4.0,1,2014-05-20
107112,1437,22644,1058,4.0,0,2014-08-31
129364,3259,25666,2400,4.0,0,2014-01-27
49772,1881,12735,1383,4.0,0,2011-03-01
41693,4528,10961,3346,5.0,0,2006-02-26
239572,4352,37164,3220,5.0,0,2012-06-28
12846,465,2747,348,3.0,0,2014-09-16
70885,4826,16873,3573,5.0,0,2011-04-02
222071,3876,35629,2865,4.0,0,2012-09-13
76137,2669,17873,1974,4.0,0,2011-08-02
127938,4562,25498,3373,5.0,0,2014-11-17
32994,1099,8820,812,5.0,0,2012-10-31
12336,59,2530,42,3.0,0,2014-11-24
10083,1486,1679,1087,2.0,0,2013-06-02
11058,3345,2068,2471,4.0,0,2014-11-19
34137,4837,9108,3581,5.0,0,2014-01-08
11745,3745,2295,2769,3.0,0,2011-08-16
15321,2738,3543,2027,4.0,0,2013-07-07
46280,2079,11969,1540,3.0,0,2010-01-11
158066,2443,29200,1811,5.0,0,2014-11-21
9639,1179,1526,864,3.0,0,2011-10-09
28917,1721,7710,1260,5.0,0,2012-03-17
79265,973,18420,719,3.0,0,2014-03-15
147320,4034,27941,2980,5.0,0,2014-08-10
82879,4363,19004,3228,4.0,0,2013-08-10
16401,973,3878,719,5.0,0,2014-04-01
24260,3211,6448,2369,4.0,0,2013-04-11
151243,2271,28389,1689,5.0,1,2010-09-28
5558,1700,168,1244,2.0,0,2012-05-20
82575,1398,18936,1023,4.0,1,2011-04-03
232789,4148,36580,3061,4.0,0,2013-07-26
35482,1394,9437,1019,4.0,0,2012-05-23
53064,552,13439,415,5.0,0,2010-01-20
18898,3768,4734,2786,3.0,0,2012-01-02
174006,1880,30944,1382,5.0,0,2014-12-17
155972,2688,28948,1987,5.0,1,2013-04-12
157486,2121,29145,1574,4.0,0,2014-02-25
144960,2165,27669,1605,4.0,1,2009-05-20
152161,3265,28509,2405,4.0,0,2014-06-20
154676,4758,28799,3522,3.0,0,2012-07-26
106485,3745,22555,2769,5.0,1,2011-08-11
146104,4162,27802,3071,5.0,0,2014-10-13
5521,7,151,4,4.0,0,2013-07-12
230173,4091,36338,3020,1.0,1,2010-04-12
189547,3195,32494,2357,1.0,1,2014-01-02
19768,2223,5008,1648,4.0,0,2014-10-14
72975,4148,17255,3061,4.0,0,2011-12-01
28952,2870,7723,2130,5.0,0,2011-02-12
64120,1158,15625,851,4.0,0,2011-12-06
6494,3632,401,2684,3.0,0,2013-06-09
70107,3297,16753,2431,4.0,0,2014-12-29
244098,3004,37542,2221,5.0,1,2014-11-04
19088,736,4818,553,3.0,0,2012-07-23
41513,2632,10905,1947,4.0,0,2011-07-25
19206,1208,4863,887,4.0,0,2011-03-24
96364,1298,21079,947,4.0,0,2011-11-24
152929,2307,28594,1716,5.0,1,2013-03-27
228012,3383,36161,2502,5.0,1,2014-11-26
156801,4698,29059,3473,4.0,0,2014-08-18
79443,3677,18453,2717,5.0,0,2013-11-22
12065,2122,2437,1575,2.0,0,2009-09-02
140151,4169,27117,3078,3.0,0,2009-09-22
263339,2547,39182,1890,1.0,0,2014-10-16
218518,3888,35295,2875,4.0,0,2014-07-16
78207,1360,18215,994,5.0,0,2012-08-19
7719,531,825,399,3.0,0,2010-05-11
40305,3346,10624,2472,3.0,0,2013-04-17
98708,4281,21402,3160,3.0,0,2013-07-26
14065,75,3151,55,2.0,0,2014-02-25
43167,2762,11277,2046,2.0,0,2011-09-10
9605,2382,1509,1769,5.0,0,2014-12-25
20277,4076,5170,3009,5.0,0,2012-09-10
86122,1110,19503,818,3.0,0,2014-08-30
36352,1445,9643,1064,3.0,0,2014-01-18
47549,3745,12238,2769,5.0,0,2011-09-03
197197,3286,33311,2424,4.0,0,2012-08-22
58984,4148,14595,3061,5.0,0,2013-06-05
26897,3710,7132,2741,4.0,0,2013-04-16
33352,280,8901,210,2.0,0,2014-05-25
185159,3094,32068,2278,3.0,0,2014-08-16
17584,4157,4285,3067,4.0,0,2014-03-08
98450,56,21361,40,5.0,0,2013-11-07
178957,822,31466,612,5.0,0,2014-05-04
162221,2429,29703,1800,2.0,0,2014-07-24
155202,2898,28870,2154,4.0,1,2013-05-04
22623,138,6042,102,1.0,1,2014-12-29
49602,283,12695,213,5.0,0,2014-12-18
119512,4800,24344,3551,3.0,0,2010-10-03
44466,4340,11572,3212,4.0,0,2013-12-07
114402,3046,23652,2248,4.0,0,2014-09-05
191759,892,32720,658,3.0,0,2013-09-08
39756,1597,10508,1169,5.0,0,2011-05-05
86226,3365,19516,2488,5.0,0,2014-06-06
7871,1304,885,949,3.0,0,2012-07-14
7077,3895,582,2882,2.0,0,2012-10-13
125658,3215,25183,2373,1.0,0,2011-11-20
11922,3778,2370,2794,4.0,0,2014-09-12
41876,3426,11006,2532,5.0,0,2014-02-24
256132,4789,38606,3542,4.0,0,2013-07-12
118475,3180,24189,2344,5.0,0,2014-12-12
43767,4685,11422,3462,5.0,0,2012-10-14
95560,2574,20948,1909,4.0,0,2008-08-05
18155,113,4460,84,5.0,0,2011-02-02
155125,2376,28855,1765,2.0,0,2014-08-08
157396,2425,29140,1798,4.0,0,2014-01-05
219746,3854,35405,2848,4.0,0,2012-06-20
151768,24,28458,18,4.0,0,2014-10-10
250941,4698,38139,3473,2.0,1,2014-07-11
17366,3293,4196,2428,4.0,0,2012-06-02
149803,2262,28238,1682,5.0,1,2013-10-12
183312,3040,31905,2245,5.0,0,2014-12-28
43258,3787,11310,2800,2.0,0,2011-03-03
140822,2093,27195,1550,5.0,0,2014-10-01
38438,658,10167,501,4.0,0,2007-10-03
82643,1591,18953,1164,4.0,1,2013-01-08
174458,1526,30998,1118,4.0,0,2014-10-20
65278,2642,15836,1954,5.0,0,2013-02-25
226935,3987,36077,2945,4.0,1,2009-10-11
194594,3632,33023,2684,4.0,0,2012-10-14
166298,899,30138,664,4.0,1,2013-11-27
232795,4148,36581,3061,4.0,0,2013-06-16
133999,1941,26297,1431,5.0,0,2012-12-26
225013,3933,35882,2908,4.0,0,2012-03-05
164971,2621,29999,1939,5.0,0,2014-11-30
127523,1850,25451,1359,5.0,0,2014-08-05
160306,3755,29494,2777,5.0,0,2014-01-20
181531,2996,31724,2215,5.0,0,2011-12-17
100746,1348,21720,982,5.0,0,2013-05-17
201155,3369,33694,2491,5.0,0,2014-08-01
145713,1306,27759,951,4.0,0,2012-01-22
22211,1488,5899,1088,4.0,0,2014-10-31
141124,4218,27225,3114,1.0,0,2014-09-26
98608,1338,21385,973,5.0,0,2014-08-17
29003,1340,7737,975,5.0,0,2014-09-14
44313,1258,11534,916,2.0,0,2013-02-28
254246,4800,38436,3551,3.0,0,2014-08-03
212160,4120,34689,3041,5.0,0,2013-11-19
174353,1526,30988,1118,4.0,1,2013-07-31
55885,3975,13999,2940,5.0,0,2012-11-02
174555,1526,31007,1118,4.0,0,2013-12-14
202081,3402,33772,2517,5.0,0,2012-08-19
28973,4520,7729,3341,4.0,0,2010-12-18
204072,874,33964,646,3.0,1,2009-07-06
20321,2079,5182,1540,3.0,0,2013-07-16
96501,1279,21113,933,3.0,0,2011-02-14
9496,966,1461,714,5.0,0,2014-01-24
144919,2165,27664,1605,4.0,1,2013-08-28
42179,2105,11061,1562,1.0,0,2012-10-30
122515,1761,24773,1290,5.0,0,2010-06-13
97295,3570,21213,2636,1.0,0,2012-03-24
220459,3768,35474,2786,4.0,0,2009-07-26
259385,3951,38882,2922,5.0,0,2011-03-17
245709,4546,37694,3361,4.0,0,2011-04-30
146850,702,27880,529,5.0,1,2011-03-21
105832,4623,22440,3419,4.0,0,2010-05-11
8684,438,1198,330,2.0,0,2010-01-30
21532,3875,5669,2864,5.0,0,2009-01-29
18795,3536,4695,2613,4.0,0,2013-06-23
9535,28,1481,20,4.0,0,2012-08-08
20379,2118,5204,1572,4.0,0,2013-05-05
245112,343,37646,252,3.0,0,2015-01-02
84523,1067,19255,787,5.0,0,2012-08-12
81743,1018,18807,750,4.0,0,2014-08-27
178295,2900,31393,2156,4.0,0,2011-12-29
136968,2770,26691,2053,4.0,0,2014-08-16
43497,438,11358,330,4.0,0,2011-04-08
85031,1083,19328,798,5.0,0,2014-01-25
49185,3176,12605,2340,5.0,0,2010-01-07
26763,2657,7111,1964,4.0,0,2009-07-03
35846,1526,9513,1118,4.0,0,2013-10-19
122484,3339,24767,2466,4.0,0,2011-12-22
70108,842,16754,627,5.0,0,2014-12-21
187244,3317,32270,2448,4.0,0,2012-09-05
13754,2165,3036,1605,4.0,0,2013-06-02
190161,3215,32556,2373,4.0,1,2009-07-16
120623,3488,24510,2575,4.0,0,2011-05-09
223773,3350,35778,2476,4.0,0,2012-08-22
8205,5025,1023,3720,4.0,0,2011-04-28
263732,4999,39221,3700,4.0,1,2013-08-25
113886,1575,23572,1153,2.0,0,2013-12-23
127326,4282,25412,3161,4.0,0,2014-07-12
96558,4776,21121,3533,2.0,1,2010-06-20
7862,2704,881,2000,5.0,0,2010-05-27
9994,4401,1649,3254,3.0,0,2012-12-21
59607,1775,14733,1303,5.0,0,2008-01-26
18833,4820,4711,3567,5.0,0,2012-07-22
168654,2703,30395,1999,5.0,1,2014-10-26
63599,1129,15541,830,5.0,0,2012-03-03
103722,1401,22105,1026,5.0,1,2011-09-09
14938,87,3425,64,5.0,0,2014-06-26
23908,1761,6351,1290,3.0,0,2013-05-21
79046,1950,18372,1439,1.0,0,2012-10-20
173001,2787,30848,2064,1.0,0,2014-04-08
14469,426,3278,319,5.0,0,2014-01-16
83762,1046,19136,774,4.0,1,2013-05-07
155629,2384,28919,1771,4.0,0,2013-03-07
118867,3081,24243,2271,5.0,0,2012-03-26
139636,2070,27031,1534,5.0,0,2014-08-16
160009,3259,29462,2400,3.0,0,2014-12-28
181120,3021,31677,2230,4.0,0,2013-12-29
25763,151,6831,114,1.0,0,2010-06-27
168139,352,30340,259,5.0,0,2009-10-29
56997,3021,14199,2230,3.0,0,2011-07-26
214315,3745,34892,2769,5.0,0,2010-11-19
21079,2265,5465,1684,5.0,0,2007-09-23
233350,3582,36619,2646,4.0,1,2010-03-09
181839,3003,31759,2220,3.0,0,2014-08-25
74948,1809,17649,1325,5.0,0,2012-03-23
30378,237,8152,178,4.0,0,2014-01-25
26956,4114,7146,3037,4.0,0,2013-01-25
51795,535,13162,402,4.0,0,2012-07-18
35383,311,9399,230,5.0,1,2013-08-01
159308,2477,29373,1834,5.0,0,2008-11-20
167001,2672,30224,1975,5.0,0,2014-11-19
14517,4080,3296,3012,5.0,0,2014-02-23
47100,4038,12133,2984,3.0,0,2011-06-09
18562,114,4620,85,2.0,0,2008-06-25
91396,1199,20325,879,2.0,0,2010-10-23
59231,1224,14642,897,4.0,0,2014-09-21
133443,1637,26233,1199,5.0,0,2013-05-20
255887,4783,38573,3538,5.0,0,2014-12-03
176619,2870,31225,2130,3.0,0,2007-03-17
59003,2079,14601,1540,5.0,0,2010-04-16
100307,1344,21660,979,5.0,0,2014-05-14
176324,3048,31196,2250,4.0,1,2013-07-13
19069,127,4807,93,5.0,0,2010-07-04
179217,2930,31497,2175,5.0,0,2014-03-22
23349,3567,6195,2633,3.0,0,2014-11-18
12466,3188,2573,2350,4.0,0,2013-09-20
146999,702,27899,529,4.0,0,2011-07-20
123412,1780,24887,1307,4.0,0,2014-03-29
125750,1814,25193,1330,5.0,0,2014-01-13
213091,3745,34773,2769,5.0,0,2014-07-06
65492,2866,15866,2126,2.0,0,2014-08-06
53249,554,13477,416,2.0,1,2013-10-14
19329,2146,4887,1593,3.0,0,2014-06-10
